id,Neighborhood,YearBuilt,Price
43381,Rural,1988,172437.9305
43382,Urban,2013,291178.3485
43383,Rural,1998,237875.3619
43384,Urban,1993,253445.5682
43385,Urban,1975,331766.7758
43386,Urban,1976,123832.5436
43387,Urban,2020,257054.1766
43388,Rural,1959,153048.2032
43389,Urban,1978,153577.8159
43390,Rural,1978,135973.5478
43391,Suburb,2009,55989.20277
43392,Urban,1975,182122.0718
43393,Suburb,1980,215891.8927
43394,Rural,1997,153165.9803
43395,Urban,1961,134298.2733
43396,Rural,2011,335103.5737
43397,Rural,2011,352371.568
43398,Urban,2007,319053.19
43399,Urban,1998,113892.258
43400,Rural,2021,110354.9049
43401,Suburb,1998,130407.3573
43402,Rural,2020,150266.6163
43403,Urban,1973,373633.6134
43404,Suburb,2004,272795.4724
43405,Rural,1964,100939.7432
43406,Rural,1982,199318.8408
43407,Urban,1967,235596.1946
43408,Suburb,2008,210491.9487
43409,Urban,1998,166034.0255
43410,Rural,1964,258089.2107
43411,Rural,2010,324969.1237
43412,Urban,1975,161920.0045
43413,Rural,2015,188335.1588
43414,Urban,1970,170474.8609
43415,Suburb,1963,282238.0188
43416,Urban,1957,204374.0393
43417,Urban,1990,152522.3687
43418,Rural,1977,342362.3937
43419,Rural,1968,108782.3879
43420,Suburb,2020,203859.7864
43421,Suburb,1986,404107.6889
43422,Rural,1972,262125.2978
43423,Suburb,2015,145490.7971
43424,Urban,2011,337290.0606
43425,Suburb,2005,245543.9951
43426,Rural,2002,85434.22399
43427,Suburb,1964,232995.7706
43428,Rural,1950,129506.7023
43429,Suburb,1978,310755.3221
43430,Urban,1992,349459.1828
43431,Suburb,1981,238480.163
43432,Rural,2006,375091.8897
43433,Suburb,1951,349485.7523
43434,Rural,1991,260745.6705
43435,Urban,1984,147018.9355
43436,Rural,1995,326137.1499
43437,Rural,1988,162531.108
43438,Rural,2000,164071.195
43439,Suburb,1994,285187.8592
43440,Suburb,1988,238346.2721
43441,Suburb,1986,189750.6832
43442,Suburb,1958,249364.9892
43443,Rural,1990,254971.1405
43444,Urban,1999,178134.0892
43445,Urban,1998,227520.6985
43446,Urban,1959,215643.7206
43447,Suburb,1962,116850.2317
43448,Suburb,1951,310176.0645
43449,Urban,1973,257366.0171
43450,Rural,2015,155389.9036
43451,Suburb,1957,221894.7892
43452,Suburb,2016,298541.2667
43453,Urban,1952,168180.649
43454,Suburb,1991,237624.0624
43455,Urban,1987,198357.4289
43456,Urban,1963,266595.195
43457,Urban,2000,346852.3828
43458,Urban,2006,193394.8452
43459,Suburb,1966,296511.7522
43460,Suburb,1968,141819.1499
43461,Rural,2012,138034.6582
43462,Urban,1988,158417.1561
43463,Suburb,1984,182286.28
43464,Suburb,1979,261700.619
43465,Rural,1990,300747.0157
43466,Suburb,1972,270710.3795
43467,Urban,1962,98434.3288
43468,Urban,2011,304455.1992
43469,Urban,2011,234184.0123
43470,Suburb,1959,290021.1037
43471,Suburb,2015,188856.4684
43472,Urban,2017,106915.7127
43473,Urban,1992,107322.5209
43474,Urban,1957,286447.6495
43475,Urban,2020,125306.9629
43476,Suburb,1993,336307.6832
43477,Urban,2010,245071.2379
43478,Suburb,1957,161428.9083
43479,Rural,2009,240189.5566
43480,Urban,2005,139806.9877
43481,Suburb,1965,170880.0423
43482,Rural,1979,142508.4986
43483,Suburb,1970,91071.35003
43484,Rural,1977,325067.0675
43485,Urban,1955,128372.2665
43486,Rural,1997,222599.3196
43487,Rural,1998,122237.7971
43488,Rural,1957,268212.3009
43489,Urban,1984,209459.5192
43490,Suburb,2021,152091.9002
43491,Suburb,1981,207052.1479
43492,Urban,1963,226590.4835
43493,Urban,2018,152129.9564
43494,Urban,1979,286457.8477
43495,Urban,1978,227547.2454
43496,Urban,1994,330964.8908
43497,Urban,2002,327588.8957
43498,Urban,1982,221656.6856
43499,Suburb,2021,267079.2108
43500,Rural,2006,248925.5675
43501,Rural,1989,273941.9053
43502,Urban,1976,232710.795
43503,Rural,1977,309312.9006
43504,Urban,2014,309176.7657
43505,Rural,2009,214279.8041
43506,Rural,1963,233584.6102
43507,Rural,2005,250653.0195
43508,Rural,2009,259773.3812
43509,Suburb,1958,276742.6501
43510,Suburb,1988,253680.227
43511,Urban,1954,208240.8993
43512,Rural,2021,68721.74917
43513,Urban,2003,256173.951
43514,Suburb,2020,241621.032
43515,Urban,1996,238264.5422
43516,Rural,2006,298719.5872
43517,Suburb,2008,342041.8523
43518,Suburb,1956,101946.1186
43519,Rural,1985,195124.2219
43520,Suburb,2004,82541.09802
43521,Urban,1992,360352.0757
43522,Urban,1959,110025.2028
43523,Rural,1972,299759.7633
43524,Urban,1990,179010.8959
43525,Suburb,1990,173741.5084
43526,Urban,1973,347119.629
43527,Urban,1996,266854.488
43528,Urban,1950,283003.734
43529,Suburb,1954,125093.4396
43530,Rural,2015,221853.9671
43531,Rural,1958,381090.5558
43532,Urban,1983,205302.4233
43533,Rural,2001,212951.5815
43534,Rural,1950,172264.1831
43535,Urban,1957,289603.0308
43536,Urban,1990,183926.0922
43537,Urban,1961,221162.1113
43538,Suburb,1951,303274.0192
43539,Urban,1991,260650.828
43540,Rural,2019,125208.6396
43541,Rural,1950,136709.8951
43542,Rural,1985,150666.6946
43543,Urban,1987,161750.6224
43544,Rural,1966,311304.7112
43545,Suburb,2008,254474.8342
43546,Urban,1952,300160.5782
43547,Rural,1965,315350.4628
43548,Urban,2019,246039.4475
43549,Rural,1983,269623.4769
43550,Suburb,1983,401959.8518
43551,Suburb,1989,239949.0154
43552,Suburb,1984,282546.6099
43553,Rural,2017,184863.6278
43554,Rural,1974,175792.2886
43555,Rural,1966,186586.7416
43556,Suburb,1962,160908.3956
43557,Rural,1960,321332.3506
43558,Rural,1976,199094.1582
43559,Urban,1999,262786.4266
43560,Suburb,2003,98447.0008
43561,Rural,1961,317596.9019
43562,Rural,1966,332847.769
43563,Urban,1976,229584.1832
43564,Suburb,2002,148068.9063
43565,Suburb,2020,240633.0143
43566,Suburb,1981,112372.5485
43567,Urban,1996,311534.4902
43568,Urban,1955,295820.8661
43569,Suburb,1991,316626.6208
43570,Rural,2003,335363.1645
43571,Urban,2014,278151.8242
43572,Urban,1967,184422.0035
43573,Urban,2018,213683.7596
43574,Urban,2013,369507.4013
43575,Rural,1978,377778.158
43576,Rural,1981,84375.11213
43577,Rural,1991,258182.182
43578,Suburb,1971,269175.2593
43579,Urban,1981,307703.2935
43580,Rural,1997,100529.0825
43581,Rural,1969,143845.4188
43582,Urban,1958,193198.6231
43583,Suburb,1950,294759.8152
43584,Rural,1955,354640.1574
43585,Suburb,1962,338586.2084
43586,Suburb,1956,229756.0455
43587,Urban,1996,168929.9143
43588,Urban,1987,57935.29043
43589,Suburb,2007,254764.6633
43590,Suburb,2003,162253.9424
43591,Urban,2014,154087.5599
43592,Rural,1964,311616.9158
43593,Suburb,1988,272494.6808
43594,Urban,2015,286746.4602
43595,Rural,2007,206172.4387
43596,Suburb,1960,131541.6271
43597,Urban,1986,312437.3113
43598,Urban,2009,284278.87
43599,Rural,1958,228600.1036
43600,Rural,1959,272080.3759
43601,Rural,2010,292630.5309
43602,Urban,1994,320739.9285
43603,Rural,2020,331822.9304
43604,Suburb,1996,229720.771
43605,Rural,2020,87053.91848
43606,Suburb,1982,213603.0925
43607,Rural,1971,217791.2552
43608,Suburb,2006,362910.4222
43609,Rural,2021,315572.2683
43610,Suburb,1969,374695.5953
43611,Rural,2004,278933.9179
43612,Rural,2007,158803.6546
43613,Suburb,1994,206077.9073
43614,Rural,1964,131678.8148
43615,Urban,1976,62814.5032
43616,Rural,1993,224407.3588
43617,Urban,2006,136822.0851
43618,Rural,2014,196710.4729
43619,Urban,2014,141521.8063
43620,Rural,2018,374921.9995
43621,Rural,1982,275071.4369
43622,Rural,1995,148423.1053
43623,Urban,1962,141228.2894
43624,Rural,1991,124740.1219
43625,Urban,2013,214417.2068
43626,Suburb,1958,316289.6547
43627,Rural,1952,130599.5641
43628,Suburb,2001,238610.0056
43629,Suburb,1988,269763.0061
43630,Rural,1963,180701.735
43631,Suburb,1990,349099.6513
43632,Rural,1951,263012.7397
43633,Rural,2008,226071.6436
43634,Urban,2018,220997.4928
43635,Rural,1993,177983.8691
43636,Rural,1964,162978.8512
43637,Urban,1998,170233.0545
43638,Urban,2017,292110.088
43639,Urban,1965,230496.3276
43640,Rural,1972,187723.6664
43641,Urban,2008,111683.1441
43642,Suburb,1981,198870.5295
43643,Urban,1982,408954.1393
43644,Suburb,1986,314238.8294
43645,Suburb,1976,240354.8089
43646,Rural,1991,99013.12368
43647,Rural,2013,200927.7297
43648,Rural,1979,291759.3051
43649,Urban,2018,278012.5125
43650,Urban,1956,256164.0917
43651,Suburb,1994,318441.8345
43652,Urban,1978,233689.8582
43653,Urban,1950,321956.3121
43654,Suburb,2012,170539.5975
43655,Urban,1971,196514.7548
43656,Suburb,1952,158315.666
43657,Suburb,2008,263272.5806
43658,Suburb,2003,105215.0966
43659,Rural,2004,152007.3613
43660,Rural,2018,176157.7676
43661,Rural,1988,23703.07357
43662,Rural,1957,242894.6581
43663,Suburb,1959,118001.1433
43664,Urban,1968,250519.679
43665,Rural,1982,162676.84
43666,Suburb,1992,247653.4061
43667,Urban,1996,175495.1493
43668,Rural,1956,312374.3288
43669,Rural,2016,146359.6517
43670,Suburb,1957,433432.0788
43671,Rural,1980,207215.1051
43672,Urban,1996,192499.9398
43673,Rural,1983,82797.40201
43674,Rural,1962,128025.5098
43675,Urban,1983,136842.8992
43676,Urban,1956,263407.5374
43677,Urban,2009,145410.1939
43678,Suburb,1961,227937.3757
43679,Suburb,2009,121984.4547
43680,Urban,1974,333296.1162
43681,Suburb,1952,271792.0335
43682,Suburb,1989,268585.1004
43683,Rural,2015,356177.6697
43684,Suburb,1988,397980.1456
43685,Rural,2021,255425.9036
43686,Rural,1978,275753.6142
43687,Rural,1993,270850.4367
43688,Rural,2007,187287.5482
43689,Urban,1953,253812.5235
43690,Suburb,1965,271093.3049
43691,Urban,1984,219363.4966
43692,Suburb,1988,263875.2904
43693,Suburb,1959,225192.2589
43694,Suburb,1997,233431.8683
43695,Rural,1955,285729.4851
43696,Rural,1968,135691.9529
43697,Rural,2012,266701.0965
43698,Urban,2003,387885.9315
43699,Suburb,1977,126615.6632
43700,Suburb,2021,257521.3177
43701,Urban,1960,223328.3666
43702,Urban,1991,333839.7589
43703,Rural,1950,219739.0545
43704,Urban,2004,219090.3955
43705,Rural,1991,342127.5199
43706,Urban,1959,257043.6577
43707,Urban,1990,229939.1424
43708,Suburb,1995,205108.4048
43709,Urban,1960,233395.7155
43710,Urban,1960,240356.8423
43711,Urban,1953,187324.5257
43712,Suburb,1964,113945.9728
43713,Rural,1956,163148.9646
43714,Urban,2017,104147.3232
43715,Rural,1975,335824.6609
43716,Rural,2016,257559.3065
43717,Urban,1983,319317.1434
43718,Rural,1979,205940.6625
43719,Rural,1987,130223.9687
43720,Suburb,2021,177625.8794
43721,Rural,1980,306245.4731
43722,Suburb,2021,258968.7208
43723,Suburb,1986,310894.159
43724,Rural,2009,217284.5367
43725,Rural,1989,340930.8009
43726,Urban,2013,244438.7589
43727,Suburb,1954,281524.518
43728,Rural,2005,166429.4559
43729,Suburb,2021,178255.2935
43730,Urban,1974,169374.3825
43731,Suburb,1966,135933.6137
43732,Urban,1978,171292.4575
43733,Urban,1969,337441.0786
43734,Suburb,1967,230898.6591
43735,Rural,2014,293201.7211
43736,Urban,1966,146043.5353
43737,Rural,1962,358218.2659
43738,Rural,1985,269324.8985
43739,Rural,1989,299027.8622
43740,Rural,1962,160778.2699
43741,Urban,1985,209913.3122
43742,Rural,1989,290875.891
43743,Suburb,1969,73066.4865
43744,Urban,1952,53657.77881
43745,Suburb,1976,123632.4399
43746,Urban,1964,451838.9888
43747,Suburb,1996,269451.6752
43748,Suburb,1955,287813.7575
43749,Suburb,2010,317771.382
43750,Urban,1967,285188.2323
43751,Suburb,1950,142801.105
43752,Urban,1966,222648.8384
43753,Rural,1989,313767.5386
43754,Rural,1983,126039.79
43755,Suburb,2013,140062.9925
43756,Suburb,1984,308541.9641
43757,Suburb,2002,264833.8182
43758,Rural,1985,147393.5993
43759,Urban,1967,211480.7324
43760,Urban,1964,238245.3906
43761,Urban,1982,244305.6673
43762,Urban,1955,143114.5919
43763,Suburb,1964,205769.3212
43764,Suburb,2001,228200.2606
43765,Rural,1964,271764.3031
43766,Rural,2020,233731.1031
43767,Urban,1953,276368.892
43768,Urban,1987,179906.5624
43769,Urban,1955,207251.1802
43770,Suburb,1976,148323.2221
43771,Urban,2019,295718.6732
43772,Suburb,1971,231183.5267
43773,Urban,1967,210587.3747
43774,Suburb,1997,186332.5487
43775,Urban,1950,277595.3756
43776,Urban,2010,168071.4007
43777,Rural,1968,300486.0501
43778,Suburb,2015,219016.9968
43779,Urban,1998,192665.0285
43780,Rural,1998,268795.0986
43781,Rural,1954,215551.8576
43782,Urban,1990,287464.8325
43783,Rural,2011,170141.5994
43784,Rural,1969,291088.8051
43785,Urban,2005,242893.7065
43786,Rural,1966,97706.62759
43787,Rural,1953,125164.3629
43788,Urban,1997,271582.0832
43789,Rural,1972,308439.1123
43790,Rural,2007,282843.6917
43791,Urban,1950,135123.2894
43792,Urban,2000,241509.9023
43793,Suburb,2008,162855.0298
43794,Rural,1955,264098.6395
43795,Rural,1970,223034.6678
43796,Suburb,1986,379260.01
43797,Suburb,2004,305862.2105
43798,Suburb,1960,319122.5353
43799,Rural,1999,275104.9921
43800,Rural,2013,176358.3678
43801,Suburb,2019,166822.5154
43802,Suburb,1967,198099.7644
43803,Suburb,1979,270078.4239
43804,Urban,1968,232901.8573
43805,Rural,1979,208578.6562
43806,Urban,1966,256210.4195
43807,Rural,2010,145874.5601
43808,Rural,1955,46884.865
43809,Rural,1967,344551.1306
43810,Urban,1963,177156.7775
43811,Rural,1954,250672.5916
43812,Urban,1953,210797.0881
43813,Suburb,1958,190627.5274
43814,Suburb,1984,259596.8768
43815,Suburb,1992,336091.0289
43816,Urban,2015,236223.7909
43817,Suburb,2021,303987.5404
43818,Suburb,1991,168926.076
43819,Suburb,1977,283053.909
43820,Suburb,2021,174009.9361
43821,Rural,1968,353300.4686
43822,Suburb,1966,169675.7491
43823,Urban,2009,325764.7222
43824,Rural,1981,285008.9175
43825,Suburb,1983,200265.3199
43826,Rural,2017,248592.4715
43827,Rural,1968,145376.2676
43828,Urban,1986,221589.8973
43829,Urban,2017,244851.5932
43830,Suburb,2006,175678.1393
43831,Rural,2017,188234.8223
43832,Urban,1979,310786.2145
43833,Rural,2003,273035.4089
43834,Suburb,1967,57529.35739
43835,Rural,1979,230807.4277
43836,Urban,2012,155241.4336
43837,Suburb,1980,242950.5715
43838,Urban,1990,269463.0346
43839,Rural,1973,183160.2911
43840,Suburb,1961,297150.3289
43841,Suburb,2015,263240.7774
43842,Suburb,2021,205376.7423
43843,Suburb,2011,318378.1505
43844,Suburb,1993,226533.5754
43845,Urban,1960,256590.186
43846,Suburb,2009,178071.9745
43847,Suburb,1963,323708.2439
43848,Urban,1994,130289.6166
43849,Rural,1994,311224.4949
43850,Suburb,1999,158176.8545
43851,Suburb,1982,277213.1345
43852,Suburb,1993,159619.1966
43853,Rural,1990,129120.4044
43854,Urban,1954,84336.58526
43855,Urban,2008,304937.8575
43856,Urban,1987,252903.6027
43857,Rural,1981,140290.7982
43858,Urban,1967,31096.72522
43859,Suburb,1961,181964.1953
43860,Urban,1998,186611.5444
43861,Urban,2004,345869.0049
43862,Rural,1984,173676.6503
43863,Suburb,1974,275946.0141
43864,Rural,1972,338461.5251
43865,Rural,2021,102574.1318
43866,Rural,1974,209998.614
43867,Suburb,1954,359378.7821
43868,Suburb,1996,124530.1235
43869,Rural,1979,200207.775
43870,Urban,1962,190242.6204
43871,Rural,1955,154392.3866
43872,Suburb,1972,271026.767
43873,Urban,2011,215649.738
43874,Urban,1965,179944.2647
43875,Suburb,1968,281816.4249
43876,Rural,1952,146025.7207
43877,Suburb,2021,165591.943
43878,Rural,1994,217221.7671
43879,Rural,1980,204356.8329
43880,Rural,1951,183995.7148
43881,Rural,2012,255932.8613
43882,Suburb,1993,257366.0547
43883,Rural,1960,208486.9328
43884,Urban,1965,260415.1344
43885,Suburb,1974,233272.0594
43886,Rural,1987,314462.5904
43887,Urban,2016,281129.1195
43888,Rural,2019,376619.1681
43889,Suburb,1989,330988.9939
43890,Urban,1961,133312.895
43891,Urban,1988,374680.3892
43892,Rural,1964,145290.0697
43893,Rural,1993,167563.7365
43894,Rural,1975,39361.35853
43895,Suburb,1989,217441.5097
43896,Suburb,2021,152390.646
43897,Rural,1963,248595.5932
43898,Rural,1954,289290.8788
43899,Urban,1990,161472.6447
43900,Urban,1992,229756.7386
43901,Urban,1982,311662.7109
43902,Urban,2000,208754.311
43903,Rural,2009,86011.80492
43904,Suburb,2021,218974.5542
43905,Urban,1963,365335.8848
43906,Suburb,2009,147984.1269
43907,Suburb,1981,170006.8438
43908,Suburb,1972,363536.1683
43909,Urban,1972,305827.4147
43910,Urban,2013,282269.8777
43911,Urban,1995,245012.8754
43912,Urban,1985,170922.5454
43913,Rural,1953,192161.4888
43914,Urban,1993,150320.3165
43915,Suburb,1975,75454.90347
43916,Rural,1984,249574.2936
43917,Urban,1959,326946.4906
43918,Urban,2015,201028.328
43919,Urban,2013,228229.1972
43920,Suburb,1992,170288.2971
43921,Urban,1962,225441.3021
43922,Suburb,2009,188143.258
43923,Urban,1983,190488.4681
43924,Urban,1980,177486.4414
43925,Suburb,1964,145509.8374
43926,Urban,2007,198011.9779
43927,Urban,1988,181264.467
43928,Rural,1972,241896.2974
43929,Rural,2003,276085.0892
43930,Urban,2017,338744.835
43931,Suburb,1992,271370.1458
43932,Suburb,1980,300785.1872
43933,Rural,2015,127840.4696
43934,Rural,1967,160845.982
43935,Rural,1951,279987.4932
43936,Suburb,1999,131102.4946
43937,Suburb,2015,202397.7552
43938,Suburb,1982,328235.785
43939,Urban,2003,251624.6777
43940,Urban,2021,274360.4745
43941,Urban,1999,275622.7509
43942,Rural,1992,120293.7528
43943,Rural,2003,306954.3047
43944,Rural,2011,141925.2234
43945,Rural,1968,127955.9485
43946,Rural,1957,166918.9841
43947,Suburb,2012,222201.1302
43948,Urban,2007,256557.4088
43949,Rural,1991,241014.2577
43950,Urban,2000,176111.0201
43951,Urban,1971,240724.5907
43952,Rural,2017,129936.6994
43953,Suburb,1971,264274.3807
43954,Suburb,2011,240760.2146
43955,Suburb,1989,345858.6109
43956,Suburb,1964,235667.8797
43957,Urban,1958,274052.6163
43958,Suburb,2000,181344.5511
43959,Suburb,2019,321097.0443
43960,Rural,1987,397933.1527
43961,Suburb,1992,298263.0891
43962,Urban,1991,179817.9423
43963,Rural,2006,122321.8645
43964,Urban,2007,18611.40096
43965,Rural,2002,237101.9828
43966,Suburb,2020,186466.8057
43967,Urban,1956,260099.5609
43968,Urban,2018,115397.9978
43969,Suburb,2012,361769.3962
43970,Rural,1982,275275.344
43971,Suburb,2005,293803.2523
43972,Urban,1962,278856.0056
43973,Suburb,1962,42560.04143
43974,Rural,1976,303455.5259
43975,Suburb,1970,149449.6873
43976,Rural,1976,178208.6891
43977,Rural,1993,131740.6059
43978,Rural,1978,212789.6635
43979,Urban,1952,178870.1165
43980,Rural,1989,274565.5384
43981,Suburb,1952,128767.5069
43982,Suburb,1977,335351.6816
43983,Suburb,1952,110600.6691
43984,Urban,1966,242160.846
43985,Rural,1994,272581.6152
43986,Suburb,2019,343237.0324
43987,Urban,1984,73500.07368
43988,Urban,1992,133572.1366
43989,Suburb,1991,249514.338
43990,Suburb,1988,236621.5952
43991,Urban,1967,209910.1483
43992,Urban,1978,307700.4436
43993,Urban,1950,138921.6073
43994,Urban,1951,248716.6258
43995,Urban,1989,284772.0383
43996,Suburb,2008,188495.6212
43997,Rural,1974,218913.1784
43998,Suburb,2021,72272.60071
43999,Urban,1986,313583.7664
44000,Rural,1997,258340.64
44001,Urban,2012,154319.7389
44002,Suburb,1989,67961.8636
44003,Suburb,1969,363110.2066
44004,Urban,1967,146778.1662
44005,Urban,1954,166347.7393
44006,Suburb,1954,325201.078
44007,Suburb,1970,286206.1668
44008,Suburb,1990,148776.0046
44009,Rural,2007,283344.4791
44010,Rural,1955,217079.6719
44011,Suburb,1953,223931.5169
44012,Urban,1982,201457.8922
44013,Suburb,1954,131337.7083
44014,Suburb,1977,292659.557
44015,Urban,2008,340614.0975
44016,Rural,2021,232282.3501
44017,Rural,1976,172279.7419
44018,Suburb,1955,180311.8853
44019,Urban,2005,121967.3102
44020,Suburb,2021,236370.4498
44021,Suburb,1951,214862.2121
44022,Urban,1966,180680.2335
44023,Suburb,1954,285914.8195
44024,Urban,1952,273296.6466
44025,Rural,2021,86795.3221
44026,Urban,1959,324583.6787
44027,Rural,1999,200104.0926
44028,Suburb,2002,220871.4481
44029,Suburb,1978,214432.4872
44030,Rural,2007,349539.55
44031,Suburb,1957,220823.0757
44032,Suburb,2001,266948.8064
44033,Urban,1961,122884.4906
44034,Urban,1997,243361.3282
44035,Rural,2011,299172.192
44036,Urban,1980,343508.1111
44037,Suburb,1977,298398.6098
44038,Urban,1967,269541.4706
44039,Urban,1996,135025.6965
44040,Suburb,2014,300945.3502
44041,Suburb,1960,187930.1181
44042,Suburb,1993,313145.3884
44043,Urban,1988,248159.5015
44044,Urban,2015,251299.6203
44045,Suburb,1988,240306.359
44046,Suburb,1990,236276.1436
44047,Urban,1964,127756.8318
44048,Urban,2015,128922.9365
44049,Suburb,1996,261242.9919
44050,Suburb,1974,279605.3204
44051,Suburb,1971,270299.6218
44052,Rural,2004,296100.8113
44053,Rural,1995,146728.5513
44054,Suburb,1980,236147.8312
44055,Rural,1972,157135.2442
44056,Suburb,1950,197922.1821
44057,Suburb,1956,164197.0989
44058,Rural,1989,250489.6823
44059,Suburb,2005,62628.42423
44060,Rural,1950,230173.8746
44061,Rural,1975,211018.7757
