id,SquareFeet,Bedrooms,Bathrooms
38660,1014,3,1
38661,2341,4,3
38662,2869,3,3
38663,2266,3,3
38664,1016,3,2
38665,1533,3,3
38666,2779,3,3
38667,2949,5,2
38668,1080,2,2
38669,1655,5,2
38670,1435,3,2
38671,2031,2,2
38672,2983,2,1
38673,2018,2,3
38674,1678,2,2
38675,2310,4,3
38676,1779,2,1
38677,2824,4,1
38678,1185,4,2
38679,2547,2,3
38680,2816,3,3
38681,1421,3,1
38682,2839,2,1
38683,1465,2,1
38684,1082,4,2
38685,1566,5,2
38686,1642,4,1
38687,2660,3,3
38688,2506,5,2
38689,1324,5,3
38690,2442,5,1
38691,1050,4,2
38692,2050,4,1
38693,1676,2,2
38694,1980,4,3
38695,2935,4,1
38696,1792,5,3
38697,2568,5,3
38698,2085,4,3
38699,1656,3,2
38700,2194,5,3
38701,2309,2,3
38702,2832,3,2
38703,1116,5,1
38704,2027,2,3
38705,2089,5,2
38706,2083,2,1
38707,1904,5,2
38708,1501,5,2
38709,1798,4,2
38710,1856,3,1
38711,2252,3,1
38712,2123,4,3
38713,2142,5,3
38714,1068,3,3
38715,1663,2,3
38716,1791,2,3
38717,1220,5,1
38718,2009,5,2
38719,2964,2,3
38720,1222,5,2
38721,1676,4,2
38722,2977,3,3
38723,2527,2,2
38724,1210,4,2
38725,2814,2,2
38726,1930,2,2
38727,2598,5,2
38728,1885,3,2
38729,1881,4,2
38730,1261,2,2
38731,1517,2,2
38732,2271,5,2
38733,2764,4,1
38734,1797,5,1
38735,2280,5,1
38736,2086,4,2
38737,2415,3,3
38738,1539,5,3
38739,2880,2,1
38740,1416,3,2
38741,1052,2,3
38742,2787,3,3
38743,1037,2,2
38744,1307,5,2
38745,1845,5,1
38746,2674,5,2
38747,1897,4,1
38748,1052,5,2
38749,1605,3,2
38750,2629,5,3
38751,1451,4,2
38752,1460,2,1
38753,1774,4,2
38754,2509,3,1
38755,2858,3,3
38756,2160,4,3
38757,2997,2,1
38758,2395,5,1
38759,2982,3,3
38760,2279,5,2
38761,1394,2,2
38762,2060,3,2
38763,2677,2,2
38764,2170,2,2
38765,2031,4,1
38766,2274,2,1
38767,1646,3,2
38768,2594,4,3
38769,2658,3,3
38770,2470,4,2
38771,1262,4,2
38772,1631,2,1
38773,2462,2,3
38774,2282,5,2
38775,2346,3,1
38776,1529,3,1
38777,1300,5,2
38778,2888,2,2
38779,1484,3,1
38780,1091,3,1
38781,2187,2,1
38782,2679,4,2
38783,2358,2,1
38784,2948,5,1
38785,1314,3,3
38786,2937,4,2
38787,1944,5,1
38788,1237,2,2
38789,2709,4,3
38790,1082,3,1
38791,1668,4,2
38792,2989,3,3
38793,2132,2,2
38794,1177,4,3
38795,1249,4,2
38796,1764,4,1
38797,2590,3,2
38798,1666,2,3
38799,1902,2,1
38800,1090,3,3
38801,1338,4,2
38802,2661,3,2
38803,2872,3,1
38804,1168,5,2
38805,2162,2,3
38806,2540,3,1
38807,1577,4,3
38808,2646,3,1
38809,2207,3,1
38810,1779,3,1
38811,1169,4,2
38812,1361,5,2
38813,1243,3,1
38814,2866,2,1
38815,1137,3,2
38816,2051,5,2
38817,1518,3,3
38818,2421,2,3
38819,1332,5,1
38820,1964,2,1
38821,2340,2,3
38822,1562,2,1
38823,1425,5,3
38824,2159,5,3
38825,2713,2,3
38826,1640,2,2
38827,1708,4,1
38828,2290,5,3
38829,1106,3,2
38830,1559,5,2
38831,1137,4,1
38832,2934,4,3
38833,1614,2,1
38834,1046,5,3
38835,2688,3,3
38836,1367,5,2
38837,1005,4,3
38838,1522,3,2
38839,1528,3,3
38840,2678,2,1
38841,2295,5,3
38842,2847,5,2
38843,1065,5,2
38844,1419,3,2
38845,2362,4,2
38846,1933,4,2
38847,1497,2,2
38848,2492,4,1
38849,1330,5,3
38850,1767,2,1
38851,2000,4,1
38852,2662,4,1
38853,2154,2,3
38854,1529,3,1
38855,2742,2,2
38856,2624,3,3
38857,2461,5,1
38858,1242,3,1
38859,2486,2,3
38860,1349,5,3
38861,2040,2,2
38862,2489,2,2
38863,1734,3,3
38864,1881,3,2
38865,1362,3,2
38866,2233,5,1
38867,2014,3,2
38868,2634,5,1
38869,1524,2,2
38870,1830,2,1
38871,1781,3,2
38872,2722,4,2
38873,1419,2,2
38874,1785,4,1
38875,1132,4,3
38876,1013,4,2
38877,2816,3,2
38878,2067,5,3
38879,2400,2,1
38880,1294,4,2
38881,2419,5,1
38882,2127,3,2
38883,1444,2,1
38884,2085,5,1
38885,2588,3,3
38886,2844,2,1
38887,1411,2,2
38888,2954,3,3
38889,1629,4,3
38890,1320,2,1
38891,2154,2,1
38892,2834,4,2
38893,1817,5,3
38894,2222,2,3
38895,1904,5,3
38896,1035,4,1
38897,1790,2,2
38898,2239,4,2
38899,1585,2,3
38900,1305,2,1
38901,2590,2,2
38902,2007,4,2
38903,1892,2,1
38904,1011,5,2
38905,1082,3,3
38906,2055,3,1
38907,2431,3,3
38908,2109,5,3
38909,2986,2,1
38910,2767,4,2
38911,2434,4,3
38912,1956,2,2
38913,2810,5,2
38914,1712,3,2
38915,2586,5,2
38916,2855,5,2
38917,2279,4,1
38918,1240,2,2
38919,2740,4,2
38920,1897,3,3
38921,2955,3,1
38922,1895,4,2
38923,1906,2,2
38924,2731,2,3
38925,2475,5,1
38926,1755,5,1
38927,2855,4,3
38928,2024,3,1
38929,1600,2,1
38930,1281,4,2
38931,1650,4,3
38932,1598,3,3
38933,2537,5,1
38934,1978,3,2
38935,2884,5,1
38936,2703,5,2
38937,2142,2,1
38938,2011,2,1
38939,1899,5,3
38940,2528,5,1
38941,2103,2,1
38942,2646,5,3
38943,2700,5,2
38944,1893,5,1
38945,1956,3,1
38946,1218,4,3
38947,2540,5,2
38948,2934,2,1
38949,1726,5,1
38950,2008,5,3
38951,2730,2,2
38952,2489,2,1
38953,2817,5,3
38954,1517,4,3
38955,2914,2,3
38956,1811,2,2
38957,1501,3,3
38958,1057,5,1
38959,2360,3,1
38960,2533,3,2
38961,1813,4,1
38962,1613,5,2
38963,1425,5,1
38964,2583,3,3
38965,2393,2,1
38966,2434,2,3
38967,2811,5,2
38968,2989,4,3
38969,1882,4,3
38970,2698,5,1
38971,2867,2,2
38972,1431,4,1
38973,2986,5,2
38974,2219,5,3
38975,2400,2,2
38976,1947,3,2
38977,2388,2,2
38978,2859,4,1
38979,2667,3,3
38980,1934,2,3
38981,1404,4,1
38982,1491,4,2
38983,1065,3,3
38984,1911,2,3
38985,1390,2,3
38986,1082,4,2
38987,2002,5,1
38988,1480,5,1
38989,1776,3,3
38990,2252,2,2
38991,1784,5,3
38992,2754,3,1
38993,2248,4,2
38994,2136,5,1
38995,1651,2,3
38996,2208,4,1
38997,2535,2,2
38998,2196,4,2
38999,2911,2,2
39000,1522,3,1
39001,2932,2,2
39002,2694,2,1
39003,1204,4,2
39004,1741,2,1
39005,2561,2,1
39006,1318,2,1
39007,2182,4,2
39008,1277,5,1
39009,1901,5,2
39010,1147,5,3
39011,1777,2,2
39012,2106,3,3
39013,1418,3,2
39014,1537,4,3
39015,2606,5,1
39016,2572,2,3
39017,1391,4,3
39018,2156,2,1
39019,1939,4,3
39020,2661,5,2
39021,2650,2,2
39022,2627,5,3
39023,1241,5,3
39024,2474,2,2
39025,1998,5,2
39026,2223,4,3
39027,2742,4,1
39028,2140,4,1
39029,2242,5,2
39030,2328,2,1
39031,1242,5,3
39032,2315,5,2
39033,1975,4,1
39034,2817,2,1
39035,2324,3,1
39036,2852,3,2
39037,1683,2,3
39038,2411,2,3
39039,1587,4,2
39040,2232,2,1
39041,2337,2,3
39042,1616,5,1
39043,1025,5,3
39044,1862,3,3
39045,1078,4,3
39046,2011,4,1
39047,1127,2,1
39048,1412,4,1
39049,1136,3,1
39050,2357,5,1
39051,1547,3,2
39052,1387,3,3
39053,1570,2,3
39054,2253,5,2
39055,2015,2,3
39056,1420,3,2
39057,2147,3,2
39058,2111,4,2
39059,2872,4,3
39060,1140,4,2
39061,2939,4,3
39062,2808,3,1
39063,1050,4,1
39064,1986,5,2
39065,2590,3,2
39066,1928,3,1
39067,2428,5,1
39068,2360,2,1
39069,1661,4,2
39070,2688,3,1
39071,2986,5,2
39072,2754,2,2
39073,2754,2,2
39074,1365,5,3
39075,1907,3,2
39076,2934,3,1
39077,1997,4,1
39078,1853,4,2
39079,1257,5,3
39080,2411,5,3
39081,1044,3,2
39082,1268,3,3
39083,2334,5,2
39084,1671,5,1
39085,2018,2,3
39086,2301,2,2
39087,1856,2,3
39088,2498,2,3
39089,2590,2,3
39090,1144,5,1
39091,2989,4,1
39092,1234,5,3
39093,1690,2,1
39094,1719,5,1
39095,2159,3,3
39096,2468,5,3
39097,1352,5,3
39098,2417,4,2
39099,1993,2,1
39100,1274,2,2
39101,2407,5,2
39102,1909,5,2
39103,2346,2,1
39104,2206,3,3
39105,2596,2,1
39106,1439,3,3
39107,2086,5,2
39108,2896,5,2
39109,2750,3,2
39110,1871,2,2
39111,1650,5,2
39112,1942,2,3
39113,2669,5,2
39114,1033,4,2
39115,1704,4,3
39116,1866,4,1
39117,1984,3,2
39118,1831,2,3
39119,2500,4,2
39120,2110,3,3
39121,2233,4,1
39122,1461,5,2
39123,1080,4,2
39124,1321,2,1
39125,1414,2,1
39126,2874,3,1
39127,1991,2,3
39128,1189,4,2
39129,2973,5,3
39130,2883,5,1
39131,2256,3,2
39132,1391,5,1
39133,2961,3,1
39134,2192,3,3
39135,2466,3,3
39136,2786,2,2
39137,1167,4,3
39138,2254,2,2
39139,2173,5,1
39140,1663,2,2
39141,2573,3,1
39142,2409,2,3
39143,1380,2,1
39144,2832,5,3
39145,2298,4,2
39146,2640,3,2
39147,1897,2,2
39148,2883,5,1
39149,1863,5,3
39150,1061,3,2
39151,2490,5,1
39152,1527,4,1
39153,1861,5,1
39154,1149,2,2
39155,2165,4,1
39156,1115,4,3
39157,1823,5,3
39158,1064,3,2
39159,2452,3,1
39160,1309,3,2
39161,1705,2,1
39162,1853,5,2
39163,2453,3,2
39164,2023,2,3
39165,2184,4,1
39166,2998,3,3
39167,1305,4,3
39168,2384,3,1
39169,2301,5,2
39170,2319,4,1
39171,2574,5,1
39172,1872,2,3
39173,1168,4,3
39174,2482,2,1
39175,2603,3,1
39176,2030,3,2
39177,2620,3,3
39178,2734,2,3
39179,2155,3,3
39180,1587,5,1
39181,1761,2,1
39182,1346,2,2
39183,1954,4,3
39184,2744,3,3
39185,2619,4,2
39186,1734,2,2
39187,2276,4,2
39188,1409,5,3
39189,1542,3,3
39190,1354,2,3
39191,1712,4,3
39192,2988,3,2
39193,2587,5,2
39194,2391,3,2
39195,1583,4,3
39196,1510,5,2
39197,1532,2,3
39198,1527,5,2
39199,1946,3,2
39200,2551,2,1
39201,2425,3,3
39202,2198,2,3
39203,1823,5,1
39204,2947,2,1
39205,2873,3,3
39206,1077,4,1
39207,1439,4,3
39208,2775,4,1
39209,1548,2,3
39210,2255,4,1
39211,1399,4,3
39212,2236,3,2
39213,2216,5,1
39214,2595,2,2
39215,1700,4,1
39216,2290,3,1
39217,1125,2,3
39218,2738,3,3
39219,1833,5,3
39220,2405,4,3
39221,1543,2,1
39222,1501,2,3
39223,2426,4,1
39224,1823,3,3
39225,2284,5,1
39226,1386,2,2
39227,1411,2,3
39228,2369,5,3
39229,2117,2,3
39230,1327,5,3
39231,1099,4,3
39232,2820,5,2
39233,1460,5,1
39234,2338,3,1
39235,1024,5,3
39236,2941,4,2
39237,1493,2,3
39238,1352,3,3
39239,1868,5,3
39240,2140,3,3
39241,1198,4,1
39242,2302,4,3
39243,2605,2,3
39244,1846,4,3
39245,2102,4,3
39246,2447,5,2
39247,2377,4,2
39248,1525,4,1
39249,1540,4,2
39250,2679,2,2
39251,1476,5,2
39252,2878,5,1
39253,1009,3,2
39254,2582,4,1
39255,2526,3,1
39256,2283,3,2
39257,1523,4,3
39258,1809,5,3
39259,2761,4,3
39260,1771,3,2
39261,2619,2,3
39262,2883,3,2
39263,1859,5,2
39264,2029,2,2
39265,2933,3,1
39266,2782,4,2
39267,2058,5,1
39268,1174,2,1
39269,1441,5,2
39270,2600,3,1
39271,2170,5,1
39272,2592,2,2
39273,2216,4,2
39274,2036,2,3
39275,2927,5,1
39276,2553,4,2
39277,1245,4,2
39278,1674,5,2
39279,2878,2,2
39280,1113,4,2
39281,2011,4,1
39282,1793,5,1
39283,1232,4,2
39284,2701,2,3
39285,1979,4,3
39286,2345,3,1
39287,2561,4,2
39288,1125,3,1
39289,2336,2,2
39290,1510,3,2
39291,2507,4,3
39292,1280,4,2
39293,1797,5,2
39294,1977,5,2
39295,1902,4,2
39296,2306,4,1
39297,1650,4,2
39298,2636,4,3
39299,1391,2,1
39300,2546,4,3
39301,1381,3,2
39302,1215,5,3
39303,1541,3,1
39304,1605,3,3
39305,1115,2,2
39306,1508,3,2
39307,2523,3,3
39308,1270,3,2
39309,2463,5,1
39310,2314,2,1
39311,2062,3,1
39312,2047,3,3
39313,1775,2,3
39314,2066,4,1
39315,2193,3,3
39316,1339,5,1
39317,1168,5,2
39318,2838,4,3
39319,2561,3,1
39320,2715,2,1
39321,2495,4,1
39322,1661,5,3
39323,2668,5,2
39324,1142,2,3
39325,2699,4,1
39326,2124,2,3
39327,1574,4,2
39328,2628,4,2
39329,2742,4,3
39330,1474,3,2
39331,2968,5,3
39332,1310,5,3
39333,2607,5,2
39334,2083,4,1
39335,2976,4,3
39336,2052,3,1
39337,1530,5,2
39338,1990,5,1
39339,1072,3,3
39340,2417,5,2
39341,1868,2,3
39342,1393,2,2
39343,2781,3,3
39344,1480,5,1
39345,1472,3,3
39346,1312,3,1
39347,2461,3,3
39348,1951,5,3
39349,1323,3,3
39350,2012,5,3
39351,1964,2,3
39352,1086,3,2
39353,1358,3,1
39354,1694,5,1
39355,1196,2,2
39356,1755,5,3
39357,2863,4,1
39358,1976,5,2
39359,2408,2,2
39360,2141,2,2
39361,1497,3,1
39362,1907,5,2
39363,1930,5,2
39364,2907,4,1
39365,1461,2,2
39366,2519,5,1
39367,2617,4,3
39368,1969,5,1
39369,2270,2,1
39370,2998,3,3
39371,1233,5,2
39372,1416,2,2
39373,2490,2,2
39374,2505,2,1
39375,2388,4,3
39376,1152,4,3
39377,1271,3,2
39378,1391,5,2
39379,1546,4,2
39380,1724,4,3
39381,2746,4,2
39382,2453,5,3
39383,2674,3,1
39384,1188,3,2
39385,1811,3,1
39386,2930,5,3
39387,2275,5,1
39388,1394,3,1
39389,1661,2,2
39390,1852,5,2
39391,2242,5,3
39392,1593,3,3
39393,1189,3,3
39394,1233,2,3
39395,2711,2,1
39396,1231,4,3
39397,1357,4,1
39398,1477,3,3
39399,2598,4,2
39400,2970,5,3
39401,2452,2,1
39402,1236,4,1
39403,2056,4,1
39404,1212,3,1
39405,2595,2,1
39406,1378,2,1
39407,2025,4,1
39408,1908,5,3
39409,1449,5,3
39410,1568,5,3
39411,2450,5,2
39412,1812,5,1
39413,2822,4,3
39414,2673,5,2
39415,1278,4,2
39416,1213,3,1
39417,2774,4,2
39418,2308,5,3
39419,2566,4,1
39420,1717,5,3
39421,1969,3,3
39422,2297,5,2
39423,2034,2,1
39424,1870,3,2
39425,2070,4,2
39426,2538,4,3
39427,2665,5,3
39428,1437,2,2
39429,2607,3,3
39430,1670,4,2
39431,1903,5,1
39432,2450,2,3
39433,2455,4,3
39434,2153,5,2
39435,2045,5,2
39436,1891,2,3
39437,1388,4,1
39438,1134,5,3
39439,1531,4,2
39440,1219,2,1
39441,1332,2,1
39442,2153,4,1
39443,2055,2,2
39444,2625,5,3
39445,2794,4,3
39446,2448,5,1
39447,2321,4,3
39448,2527,3,2
39449,2868,5,3
39450,2784,5,2
39451,2708,4,1
39452,1356,4,1
39453,2478,5,2
39454,1400,2,1
39455,1895,5,3
39456,2582,3,3
39457,1989,2,3
39458,1708,2,2
39459,2943,4,3
39460,2478,4,1
39461,2914,5,3
39462,2057,5,3
39463,2789,4,2
39464,1247,5,1
39465,1945,2,3
39466,1041,5,1
39467,1800,2,2
39468,1122,4,2
39469,1026,5,3
39470,2485,2,3
39471,1570,3,1
39472,2170,3,3
39473,1495,3,2
39474,2650,2,2
39475,1485,5,2
39476,2483,3,2
39477,1898,4,2
39478,1710,4,3
39479,2151,4,1
39480,1375,3,3
39481,1664,3,3
39482,2904,5,1
39483,1782,2,3
39484,1850,4,1
39485,2979,5,2
39486,2106,2,2
39487,2558,3,2
39488,2546,2,2
39489,2722,4,2
39490,2651,2,1
39491,1673,2,3
39492,2126,3,1
39493,2778,3,1
39494,2542,5,1
39495,1361,3,1
39496,1683,3,1
39497,2279,4,2
39498,1246,4,3
39499,2215,2,2
39500,2649,4,1
39501,1534,5,3
39502,2893,5,1
39503,1313,2,2
39504,2299,5,2
39505,2946,5,1
39506,2396,3,3
39507,1443,2,1
39508,2671,5,3
39509,1868,2,1
39510,2218,5,3
39511,2281,4,1
39512,2813,2,2
39513,1581,4,1
39514,1870,2,3
39515,2383,4,3
39516,1547,3,2
39517,2131,4,3
39518,2047,5,3
39519,2675,3,3
39520,1464,4,2
39521,2045,3,1
39522,1501,3,2
39523,1850,5,2
39524,2864,4,1
39525,1715,3,3
39526,1891,5,1
39527,2759,2,2
39528,1500,2,1
39529,1734,3,2
39530,1592,3,1
39531,1406,3,2
39532,2353,5,3
39533,1702,5,1
39534,1285,4,1
39535,1146,2,1
39536,1793,3,3
39537,1383,3,1
39538,1010,5,1
39539,1275,5,1
39540,1885,4,2
39541,2591,2,2
39542,2708,3,1
39543,1963,5,3
39544,1302,2,2
39545,1203,4,3
39546,1344,2,3
39547,2783,3,3
39548,1825,5,1
39549,2289,3,3
39550,1021,2,3
39551,1838,5,3
39552,1535,4,1
39553,2729,4,2
39554,2119,5,2
39555,1980,4,3
39556,2468,4,2
39557,1262,5,1
39558,1583,3,1
39559,2012,2,1
39560,2778,3,2
39561,1382,2,3
39562,2573,2,3
39563,1916,5,3
39564,1391,4,2
39565,1888,4,3
39566,2624,2,2
39567,1539,2,2
39568,2115,5,3
39569,1565,2,1
39570,2182,3,3
39571,1883,2,1
39572,1227,3,1
39573,1472,5,1
39574,1371,2,2
39575,2399,4,2
39576,2576,5,1
39577,1036,2,1
39578,2660,2,1
39579,2957,3,3
39580,1690,2,1
39581,1843,3,2
39582,2060,3,1
39583,1100,4,3
39584,2566,4,3
39585,2213,4,1
39586,2535,5,1
39587,1657,4,3
39588,1089,3,1
39589,2029,2,3
39590,1904,3,3
39591,2162,4,2
39592,1094,2,1
39593,2654,3,2
39594,2901,2,2
39595,1631,3,1
39596,2409,2,2
39597,1122,2,2
39598,2308,4,2
39599,1365,5,3
39600,2912,4,2
39601,1690,2,3
39602,2513,2,1
39603,1324,4,3
39604,1406,3,1
39605,1995,2,1
39606,1518,3,2
39607,1895,4,1
39608,2847,5,3
39609,2662,5,3
39610,1076,2,2
39611,1233,3,2
39612,1829,4,2
39613,1585,2,1
39614,1483,5,1
39615,2487,5,1
39616,1270,3,1
39617,2844,2,2
39618,1938,3,1
39619,2490,3,3
39620,1468,2,3
39621,1631,4,2
39622,1546,5,2
39623,1718,2,3
39624,2007,5,1
39625,1269,4,1
39626,1604,5,2
39627,1964,5,2
39628,1377,3,3
39629,1176,3,3
39630,1273,3,2
39631,2714,4,1
39632,2664,3,3
39633,1636,5,1
39634,1026,5,1
39635,1575,5,2
39636,1059,2,1
39637,1730,5,2
39638,2240,3,2
39639,2704,4,1
39640,1660,4,3
39641,1269,5,1
39642,2139,5,2
39643,1244,2,1
39644,1659,5,3
39645,2627,5,1
39646,1084,5,1
39647,2622,2,2
39648,1906,4,1
39649,2655,5,1
39650,2473,4,1
39651,2875,2,3
39652,1535,2,1
39653,2910,5,1
39654,1088,2,1
39655,1548,2,3
39656,1853,4,1
39657,1894,3,1
39658,1506,4,1
39659,1407,5,3
39660,2294,2,2
39661,1523,5,2
39662,2517,4,2
39663,1606,2,1
39664,2002,5,3
39665,1447,5,2
39666,1542,4,3
39667,1948,5,3
39668,1349,2,1
39669,2768,5,1
39670,1851,2,3
39671,1327,5,2
39672,2835,4,3
39673,2309,2,2
39674,2058,5,3
39675,2556,3,2
39676,1622,2,2
39677,1487,2,3
39678,2854,2,3
39679,2883,3,3
39680,1486,4,3
39681,1144,5,3
39682,2547,3,2
39683,1755,5,2
39684,1145,3,3
39685,2020,3,2
39686,2774,5,2
39687,2526,5,2
39688,2627,5,2
39689,1827,4,2
39690,2858,2,2
39691,1626,3,3
39692,2550,2,2
39693,2295,5,3
39694,1533,5,1
39695,1629,3,2
39696,1880,3,3
39697,2118,3,2
39698,2470,3,1
39699,1414,3,3
39700,1256,5,1
39701,2866,3,1
39702,2285,4,1
39703,1086,2,2
39704,1904,2,3
39705,2459,4,2
39706,2999,3,2
39707,2853,5,1
39708,1569,5,2
39709,1741,4,3
39710,1107,4,3
39711,2042,4,1
39712,2388,2,2
39713,2676,4,2
39714,2402,5,1
39715,1159,3,2
39716,1099,5,1
39717,1264,4,2
39718,2773,5,3
39719,1749,2,1
39720,2072,5,1
39721,1676,2,2
39722,1798,3,3
39723,2438,4,3
39724,2082,3,1
39725,1182,4,1
39726,1658,3,3
39727,2470,3,2
39728,2921,3,1
39729,2324,2,2
39730,1607,2,2
39731,2578,5,2
39732,2377,5,3
39733,2792,5,2
39734,2236,4,2
39735,2212,2,1
39736,1642,3,1
39737,1346,5,3
39738,1811,2,1
39739,2926,2,1
39740,1800,4,2
39741,2160,3,3
39742,2053,2,3
39743,1145,2,1
39744,2847,5,3
39745,2491,4,3
39746,2640,4,1
39747,1502,3,3
39748,1798,4,3
39749,1967,3,3
39750,2214,3,1
39751,1470,5,3
39752,1689,5,2
39753,2368,2,2
39754,2774,5,1
39755,1000,2,1
39756,1109,2,2
39757,2873,2,3
39758,2810,2,1
39759,2906,3,1
39760,1893,2,3
39761,2769,2,1
39762,2087,2,3
39763,1755,3,1
39764,1052,4,2
39765,1261,4,2
39766,2552,2,1
39767,2325,4,3
39768,2991,5,2
39769,1885,5,2
39770,1233,5,1
39771,1072,5,2
39772,2380,3,3
39773,1950,2,3
39774,2626,3,2
39775,1483,3,1
39776,2029,2,3
39777,2733,3,3
39778,1876,2,3
39779,2731,3,2
39780,2831,4,3
39781,1858,4,3
39782,2857,5,2
39783,1136,4,2
39784,1778,5,2
39785,2427,5,1
39786,1627,5,1
39787,1554,3,2
39788,1742,2,1
39789,1569,4,3
39790,2229,2,1
39791,1409,4,1
39792,2829,4,3
39793,2629,3,2
39794,2059,4,3
39795,1229,2,3
39796,2250,2,3
39797,2718,4,2
39798,1261,2,1
39799,2154,5,3
39800,2600,2,3
39801,1891,5,1
39802,1447,5,1
39803,1185,2,3
39804,2652,5,3
39805,2209,2,3
39806,2297,2,1
39807,2686,4,3
39808,1351,2,2
39809,2436,2,1
39810,2174,4,2
39811,1383,3,1
39812,2059,2,3
39813,1325,3,1
39814,1464,3,1
39815,1465,4,3
39816,2118,3,1
39817,2157,3,3
39818,1161,5,3
39819,1555,3,1
39820,1299,4,2
39821,2818,2,3
39822,1355,5,3
39823,2263,4,3
39824,1563,4,3
39825,2961,5,2
39826,1792,5,3
39827,2022,4,2
39828,1585,2,2
39829,2830,3,3
39830,1749,2,1
39831,2190,3,2
39832,1139,2,1
39833,2162,5,3
39834,2904,5,1
39835,1234,5,1
39836,2026,4,3
39837,1255,4,1
39838,1370,3,3
39839,1277,5,1
39840,1515,4,2
39841,1903,4,3
39842,2805,5,1
39843,2235,2,2
39844,2239,5,2
39845,1269,3,1
39846,1475,5,1
39847,2551,2,1
39848,1927,2,2
39849,1063,5,3
39850,2774,4,1
39851,1459,2,2
39852,2039,3,1
39853,1563,4,2
39854,2042,3,1
39855,2348,3,1
39856,1907,3,1
39857,1092,3,1
39858,1772,2,1
39859,1809,4,3
39860,2040,5,2
39861,2646,2,1
39862,1839,4,1
39863,2895,5,1
39864,1487,5,2
39865,2117,2,2
39866,2033,4,3
39867,2747,3,2
39868,1748,3,1
39869,2789,5,2
39870,1527,2,1
39871,2512,2,3
39872,2167,3,3
39873,1553,2,3
39874,1514,2,3
39875,2942,4,1
39876,2493,4,2
39877,1376,5,1
39878,2691,4,3
39879,2517,2,1
39880,2708,3,3
39881,1483,3,2
39882,1451,3,2
39883,2559,5,3
39884,1786,3,2
39885,2098,4,2
39886,2063,4,2
39887,1301,2,2
39888,2575,5,1
39889,2085,3,2
39890,2773,2,1
39891,2526,3,3
39892,1998,3,1
39893,2268,2,2
39894,1017,4,1
39895,2675,2,3
39896,1397,5,1
39897,2006,2,1
39898,1593,3,2
39899,1188,4,1
39900,2643,2,3
39901,2769,4,2
39902,2803,4,2
39903,1103,4,1
39904,2946,4,1
39905,2669,3,1
39906,2367,3,2
39907,2394,3,1
39908,1032,3,2
39909,1748,3,3
39910,1373,5,2
39911,2871,5,2
39912,2201,2,2
39913,2035,4,3
39914,2886,5,2
39915,2976,3,1
39916,1740,4,1
39917,2844,3,2
39918,2804,3,1
39919,1889,2,1
39920,1455,4,3
39921,2893,3,1
39922,2666,3,3
39923,1248,2,1
39924,1447,4,2
39925,2017,5,2
39926,1979,4,3
39927,2593,3,3
39928,2027,5,3
39929,2259,2,3
39930,1172,2,2
39931,2345,3,1
39932,1370,4,2
39933,2571,3,3
39934,1790,4,1
39935,1748,2,2
39936,1786,3,1
39937,2319,3,2
39938,1839,5,1
39939,1399,3,3
39940,2081,4,1
39941,2898,5,3
39942,2553,4,2
39943,1547,5,2
39944,1407,2,1
39945,1640,4,1
39946,2536,4,3
39947,1063,3,1
39948,1573,2,1
39949,2901,5,1
39950,1419,5,1
39951,2866,2,1
39952,1145,3,1
39953,2295,4,1
39954,1016,4,3
39955,2815,3,3
39956,1097,5,1
39957,1451,3,2
39958,2762,4,2
39959,1974,2,1
39960,1897,5,1
39961,2015,3,1
39962,2266,4,3
39963,1478,5,1
39964,1200,3,3
39965,2929,2,2
39966,2972,5,3
39967,2496,2,3
39968,1178,4,2
39969,1507,5,3
39970,1452,2,3
39971,1269,3,1
39972,2257,2,2
39973,2647,4,3
39974,1485,3,1
39975,1577,2,2
39976,1337,5,2
39977,1860,2,2
39978,2972,5,2
39979,1756,5,3
39980,1756,2,2
39981,2471,4,2
39982,1583,5,2
39983,2380,4,3
39984,2072,5,1
39985,2519,5,3
39986,1345,2,3
39987,1701,5,3
39988,1292,3,2
39989,2712,2,1
39990,2987,3,2
39991,2696,3,1
39992,2173,5,1
39993,2605,4,3
39994,2568,2,3
39995,1795,4,3
39996,2879,2,1
39997,2021,3,1
39998,2283,5,3
39999,2345,5,3
40000,1076,5,3
40001,2133,4,1
40002,1816,5,1
40003,1895,5,3
40004,1650,4,1
40005,1546,4,1
40006,2446,5,2
40007,1393,5,3
40008,2258,3,2
40009,2353,5,3
40010,2735,4,1
40011,1324,2,1
40012,1150,5,1
40013,2569,2,3
40014,2659,5,1
40015,1878,5,1
40016,2055,3,1
40017,1271,5,2
40018,1835,4,1
40019,2845,5,2
40020,2659,2,1
40021,2947,5,1
40022,1367,4,1
40023,2515,5,3
40024,2339,2,1
40025,1589,5,1
40026,1587,3,2
40027,1571,5,1
40028,2620,2,3
40029,2391,2,1
40030,1079,2,3
40031,2909,3,2
40032,2195,5,2
40033,1257,2,3
40034,1278,3,3
40035,1503,3,3
40036,2756,2,3
40037,1557,4,3
40038,1490,5,3
40039,2608,2,1
40040,1565,5,3
40041,2862,3,1
40042,2756,5,2
40043,2916,4,3
40044,2360,5,2
40045,1520,2,1
40046,1325,2,3
40047,2195,2,1
40048,1083,5,3
40049,2865,2,3
40050,1840,5,3
40051,2547,5,3
40052,2504,2,1
40053,2567,4,1
40054,2441,2,2
40055,2362,3,3
40056,2824,3,2
